***SESSION HEADER***
{
  "Participant": "1003",
  "Timestamp": "13-29-31-12-06-2020"
}
---SESSION HEADER---
Time;Position;Rotation.X;Rotation.Y;FPS;Input;
327.4158;(-43.1025, 2.4793, 75.9773);217.7534;23.2167;89.6810;;
327.4705;(-43.1025, 2.4790, 75.9778);217.9017;23.3059;89.7199;;
327.5165;(-43.1024, 2.4808, 75.9791);218.2985;22.7920;89.4419;;
327.5708;(-43.1027, 2.4853, 75.9819);218.9413;21.4532;89.5918;;
327.6168;(-43.1025, 2.4923, 75.9844);219.1930;19.5006;89.5982;;
327.6713;(-43.1006, 2.5044, 75.9886);219.1006;16.1136;89.6128;;
327.7175;(-43.0970, 2.5133, 75.9928);218.7371;13.9259;89.5543;;
327.7716;(-43.0914, 2.5188, 75.9985);217.8671;12.8521;89.5887;;
327.8180;(-43.0879, 2.5197, 76.0017);217.3416;12.8696;89.4499;;
327.8722;(-43.0859, 2.5178, 76.0056);217.3076;13.6697;89.4194;;
327.9185;(-43.0851, 2.5157, 76.0077);217.6969;14.4278;89.4647;;
327.9726;(-43.0857, 2.5130, 76.0096);218.6502;15.1868;89.5277;;
328.0190;(-43.0865, 2.5109, 76.0103);219.5152;15.7352;89.7255;;
328.0732;(-43.0880, 2.5093, 76.0102);220.3432;16.0580;89.6422;;
328.1196;(-43.0880, 2.5087, 76.0094);220.6469;16.1500;89.5025;;
328.1739;(-43.0871, 2.5082, 76.0083);220.5554;16.1087;89.6200;;
328.2199;(-43.0856, 2.5099, 76.0082);220.3111;15.5110;89.5681;;
328.2749;(-43.0831, 2.5188, 76.0094);219.6255;12.8649;89.6595;;
328.3206;(-43.0796, 2.5339, 76.0114);218.7321;8.4170;89.5968;;
328.3749;(-43.0704, 2.5566, 76.0172);217.3292;1.8763;89.6440;;
328.4210;(-43.0627, 2.5695, 76.0249);216.7263;358.1568;89.4820;;
328.4644;(-43.0558, 2.5779, 76.0322);216.2786;355.6623;89.5188;;
328.5202;(-43.0490, 2.5822, 76.0402);215.9769;354.3975;89.5621;;
328.5650;(-43.0444, 2.5849, 76.0448);215.6139;353.5642;89.4542;;
328.6208;(-43.0400, 2.5876, 76.0492);215.3987;352.7971;89.6259;;
328.6654;(-43.0369, 2.5887, 76.0520);215.1974;352.4032;89.3923;;
328.7214;(-43.0330, 2.5896, 76.0545);214.7469;352.1913;89.5389;;
328.7661;(-43.0301, 2.5910, 76.0561);214.3800;351.6284;89.5440;;
328.8217;(-43.0261, 2.5929, 76.0581);213.6947;351.0545;89.3679;;
328.8666;(-43.0223, 2.5944, 76.0590);212.9240;350.4675;89.4914;;
328.9224;(-43.0184, 2.5956, 76.0606);212.2097;350.0830;89.5575;;
328.9672;(-43.0158, 2.5961, 76.0615);211.8007;349.7917;89.6584;;
329.0229;(-43.0135, 2.5968, 76.0633);211.5910;349.4427;89.6249;;
329.0676;(-43.0123, 2.5972, 76.0651);211.6717;349.1635;89.4086;;
329.1235;(-43.0111, 2.5970, 76.0679);211.6547;348.9812;89.6632;;
329.1680;(-43.0099, 2.5969, 76.0703);211.6673;348.8927;89.5687;;
329.2240;(-43.0091, 2.5972, 76.0735);211.7551;348.6631;89.5869;;
329.2686;(-43.0080, 2.5972, 76.0760);211.7102;348.5896;89.5666;;
329.3245;(-43.0069, 2.5982, 76.0783);211.5152;348.4890;89.5777;;
329.3696;(-43.0063, 2.5982, 76.0796);211.3866;348.5598;89.6465;;
329.4248;(-43.0057, 2.5982, 76.0811);211.4174;348.6335;89.5229;;
329.4697;(-43.0057, 2.5987, 76.0818);211.5162;348.5844;89.4725;;
329.5159;(-43.0056, 2.5988, 76.0827);211.6387;348.7425;89.4747;;
329.5702;(-43.0060, 2.5989, 76.0838);211.7389;348.7095;89.6243;;
329.6163;(-43.0063, 2.5989, 76.0842);211.7233;348.6931;89.5101;;
329.6707;(-43.0071, 2.5989, 76.0848);211.6841;348.7372;89.6122;;
329.7169;(-43.0082, 2.5988, 76.0854);211.6295;348.7266;89.4326;;
329.7712;(-43.0104, 2.5978, 76.0863);211.6009;348.9494;89.4802;;
329.8175;(-43.0125, 2.5961, 76.0873);211.6859;349.2646;89.4023;;
329.8719;(-43.0157, 2.5942, 76.0895);212.0095;349.6278;89.1656;;
329.9180;(-43.0180, 2.5931, 76.0918);212.2882;349.9273;89.6542;;
329.9723;(-43.0201, 2.5923, 76.0949);212.4355;350.1599;89.5763;;
330.0186;(-43.0214, 2.5917, 76.0970);212.4021;350.2171;89.5667;;
330.0728;(-43.0227, 2.5912, 76.0993);212.2900;350.3499;89.4406;;
330.1189;(-43.0235, 2.5906, 76.1010);212.1434;350.5134;89.6577;;
